step,episode_reward,episode_length,world_model_loss
7200,,,21879.1171875
7224,150.2702014986428,35,
7244,92.84491441349138,20,
7271,129.77239234468047,27,
7290,87.8291666831131,19,
7309,88.63968327353236,19,
7333,107.58845739205852,24,
7353,94.92880041358816,20,
7376,106.55811370899326,23,
7400,,,24758.50390625
7403,133.33642132558205,27,
7421,83.4316074883312,18,
7440,89.06778921886338,19,
7465,112.19040883021043,25,
7488,107.98510916886704,23,
7513,116.57287556157364,25,
7531,83.87081713354932,18,
7562,146.4304113740526,31,
7579,78.57500692664861,17,
7600,,,18976.88671875
7603,112.22159704822073,24,
7620,78.30551988866092,17,
7652,157.01373921272483,32,
7686,163.61953147604515,34,
7712,123.73522647485964,26,
7729,77.8635181982113,17,
7752,110.46416343526221,23,
7780,124.87311863578829,28,
7800,,,24540.626953125
7801,98.08882529306247,21,
7824,109.16488290597273,23,
7848,111.97965754444591,24,
7873,117.10501842965,25,
7891,82.99969141542971,18,
7908,77.52121825498128,17,
7925,77.34241388550333,17,
7950,122.27088213926436,25,
7969,88.25352635534487,19,
7999,132.25696385506066,30,
8000,,,21853.662109375
8018,88.21247804350953,19,
8050,148.1684965327927,32,
8069,89.28434412663182,19,
8092,108.11859590313308,23,
8117,119.77302262410149,25,
8143,117.7212230727862,26,
8189,216.49750092300846,46,
8200,,,21104.765625
8207,83.04290653914404,18,
8238,141.16091783175318,31,
8270,139.15197466957736,32,
8290,94.28177173852409,20,
8307,75.81802176972236,17,
8331,109.9558532884151,24,
8367,167.0156605779066,36,
8397,139.258235810216,30,
8400,,,31808.126953125
8424,121.94241777843745,27,
8456,153.21352686173591,32,
8473,78.21541072094033,17,
8498,120.66662563276414,25,
8524,123.28059129036463,26,
8558,159.16910054602627,34,
8581,107.38532494774151,23,
8599,82.9582114357754,18,
8600,,,27481.3359375
8625,126.20764188476355,26,
8643,82.94809188608251,18,
8674,142.07263261230455,31,
8690,73.52005910508974,16,
8709,89.04723239371856,19,
8728,88.63089419175414,19,
8758,132.40636152400688,30,
8777,88.11131090990216,19,
8800,,,21078.43359375
8801,115.09093715400053,24,
8832,134.0584766189325,31,
8849,78.30458894634128,17,
8879,142.5089749985098,30,
8907,132.79240494634394,28,
8938,146.86912551553533,31,
8955,78.15397225832723,17,
8973,83.44896701091918,18,
8990,78.02448237023846,17,
9000,,,18830.22265625
9008,82.70455591266041,18,
9026,83.31926479137273,18,
9049,110.24609766253538,23,
9078,125.46880709834079,29,
9101,106.85533889468641,23,
9128,130.05841203608446,27,
9156,133.09646868749124,28,
9191,163.5946378524634,35,
9200,,,19877.705078125
9209,83.0904606870466,18,
9226,78.26044173019113,17,
9244,84.51367623111082,18,
9262,83.51012426608398,18,
9280,83.46424014198517,18,
9299,89.36860930262634,19,
9317,83.97119021003915,18,
9340,104.34770308403142,23,
9360,94.92667365159583,20,
9383,105.66982049092958,23,
9400,,,16204.78125
9401,81.51842318249149,18,
9421,89.98324590156932,20,
9438,77.06152231625646,17,
9461,105.07440810744214,23,
9489,122.01350443050946,28,
9507,83.55633788652246,18,
9536,143.8006582550294,29,
9561,119.15679326432007,25,
9591,141.8509851138451,30,
9600,,,15443.69921875
9615,111.83009887095552,24,
9648,154.98058820500472,33,
9667,89.90056965878806,19,
9686,88.84632780890293,19,
9711,118.94821670001267,25,
9750,193.2591545192044,39,
9777,125.83792344164745,27,
9800,,,13351.673828125
9816,172.72675034741582,39,
9833,78.04838433554866,17,
9857,110.77324921907054,24,
9889,135.4639774171491,32,
9912,106.21855119560861,23,
9943,152.81583880529826,31,
9960,76.60243779869376,17,
9990,140.38245562988942,30,
10000,,,19787.416015625
