nohup: ignoring input
Experiment 4: adapt to gravity×1 on HalfCheetah-v5, 25 total runs, adapt_steps=100000, partition 1/6, device=cuda

[ 2/25] gaussian_HalfCheetah-v5_seed0_gravityx1_wmfrozen
[   1000 / 100000]  ep   1  reward(norm): -280.138  reward(raw): -280.1  len: 1000  time: 0.14s
[   2000 / 100000]  ep   2  reward(norm): -267.131  reward(raw): -267.1  len: 1000  time: 0.14s
[   3000 / 100000]  ep   3  reward(norm): -221.257  reward(raw): -221.3  len: 1000  time: 0.14s
[   4000 / 100000]  ep   4  reward(norm): -281.155  reward(raw): -281.2  len: 1000  time: 0.14s
[   5000 / 100000]  ep   5  reward(norm): -206.510  reward(raw): -206.5  len: 1000  time: 0.14s
[   6000 / 100000]  ep   6  reward(norm): 535.744  reward(raw): 535.7  len: 1000  time: 5.01s
[   7000 / 100000]  ep   7  reward(norm): 593.729  reward(raw): 593.7  len: 1000  time: 4.32s
[   8000 / 100000]  ep   8  reward(norm): 602.514  reward(raw): 602.5  len: 1000  time: 4.59s
[   9000 / 100000]  ep   9  reward(norm): 580.264  reward(raw): 580.3  len: 1000  time: 4.45s
[  10000 / 100000]  ep  10  reward(norm): 637.992  reward(raw): 638.0  len: 1000  time: 4.93s
[  11000 / 100000]  ep  11  reward(norm): 637.198  reward(raw): 637.2  len: 1000  time: 5.27s
[  12000 / 100000]  ep  12  reward(norm): 572.475  reward(raw): 572.5  len: 1000  time: 4.72s
[  13000 / 100000]  ep  13  reward(norm): -299.816  reward(raw): -299.8  len: 1000  time: 4.73s
[  14000 / 100000]  ep  14  reward(norm): 617.098  reward(raw): 617.1  len: 1000  time: 4.65s
[  15000 / 100000]  ep  15  reward(norm): 607.473  reward(raw): 607.5  len: 1000  time: 4.71s
[  16000 / 100000]  ep  16  reward(norm): 638.356  reward(raw): 638.4  len: 1000  time: 4.96s
[  17000 / 100000]  ep  17  reward(norm): 704.962  reward(raw): 705.0  len: 1000  time: 4.39s
[  18000 / 100000]  ep  18  reward(norm): 636.856  reward(raw): 636.9  len: 1000  time: 4.87s
[  19000 / 100000]  ep  19  reward(norm): 600.445  reward(raw): 600.4  len: 1000  time: 5.09s
[  20000 / 100000]  ep  20  reward(norm): 689.593  reward(raw): 689.6  len: 1000  time: 4.69s
[  21000 / 100000]  ep  21  reward(norm): 668.185  reward(raw): 668.2  len: 1000  time: 4.75s
[  22000 / 100000]  ep  22  reward(norm): 650.970  reward(raw): 651.0  len: 1000  time: 4.84s
[  23000 / 100000]  ep  23  reward(norm): 617.255  reward(raw): 617.3  len: 1000  time: 4.69s
[  24000 / 100000]  ep  24  reward(norm): 665.318  reward(raw): 665.3  len: 1000  time: 4.82s
[  25000 / 100000]  ep  25  reward(norm): 670.938  reward(raw): 670.9  len: 1000  time: 5.09s
[  26000 / 100000]  ep  26  reward(norm): 750.474  reward(raw): 750.5  len: 1000  time: 4.44s
[  27000 / 100000]  ep  27  reward(norm): 699.735  reward(raw): 699.7  len: 1000  time: 4.91s
[  28000 / 100000]  ep  28  reward(norm): 662.180  reward(raw): 662.2  len: 1000  time: 3.72s
[  29000 / 100000]  ep  29  reward(norm): 718.030  reward(raw): 718.0  len: 1000  time: 3.83s
[  30000 / 100000]  ep  30  reward(norm): 632.076  reward(raw): 632.1  len: 1000  time: 4.76s
[  31000 / 100000]  ep  31  reward(norm): 712.530  reward(raw): 712.5  len: 1000  time: 4.08s
[  32000 / 100000]  ep  32  reward(norm): 672.247  reward(raw): 672.2  len: 1000  time: 4.45s
[  33000 / 100000]  ep  33  reward(norm): 512.888  reward(raw): 512.9  len: 1000  time: 4.85s
[  34000 / 100000]  ep  34  reward(norm): 665.408  reward(raw): 665.4  len: 1000  time: 5.30s
[  35000 / 100000]  ep  35  reward(norm): 702.432  reward(raw): 702.4  len: 1000  time: 4.52s
[  36000 / 100000]  ep  36  reward(norm): 656.821  reward(raw): 656.8  len: 1000  time: 4.86s
[  37000 / 100000]  ep  37  reward(norm): 622.849  reward(raw): 622.8  len: 1000  time: 5.14s
[  38000 / 100000]  ep  38  reward(norm): 578.148  reward(raw): 578.1  len: 1000  time: 5.06s
[  39000 / 100000]  ep  39  reward(norm): 657.101  reward(raw): 657.1  len: 1000  time: 5.20s
[  40000 / 100000]  ep  40  reward(norm): 683.224  reward(raw): 683.2  len: 1000  time: 5.23s
[  41000 / 100000]  ep  41  reward(norm): 653.268  reward(raw): 653.3  len: 1000  time: 4.68s
[  42000 / 100000]  ep  42  reward(norm): 686.283  reward(raw): 686.3  len: 1000  time: 4.86s
[  43000 / 100000]  ep  43  reward(norm): 746.523  reward(raw): 746.5  len: 1000  time: 5.12s
[  44000 / 100000]  ep  44  reward(norm): -417.039  reward(raw): -417.0  len: 1000  time: 5.03s
[  45000 / 100000]  ep  45  reward(norm): 641.156  reward(raw): 641.2  len: 1000  time: 4.85s
[  46000 / 100000]  ep  46  reward(norm): 616.746  reward(raw): 616.7  len: 1000  time: 4.18s
[  47000 / 100000]  ep  47  reward(norm): 711.322  reward(raw): 711.3  len: 1000  time: 4.93s
[  48000 / 100000]  ep  48  reward(norm): -410.538  reward(raw): -410.5  len: 1000  time: 5.02s
[  49000 / 100000]  ep  49  reward(norm): 688.557  reward(raw): 688.6  len: 1000  time: 4.02s
[  50000 / 100000]  ep  50  reward(norm): -404.068  reward(raw): -404.1  len: 1000  time: 5.07s
[  51000 / 100000]  ep  51  reward(norm): 639.094  reward(raw): 639.1  len: 1000  time: 5.22s
[  52000 / 100000]  ep  52  reward(norm): 695.546  reward(raw): 695.5  len: 1000  time: 5.02s
[  53000 / 100000]  ep  53  reward(norm): 623.584  reward(raw): 623.6  len: 1000  time: 5.54s
[  54000 / 100000]  ep  54  reward(norm): -430.701  reward(raw): -430.7  len: 1000  time: 5.30s
[  55000 / 100000]  ep  55  reward(norm): 657.682  reward(raw): 657.7  len: 1000  time: 4.92s
[  56000 / 100000]  ep  56  reward(norm): 684.048  reward(raw): 684.0  len: 1000  time: 4.93s
[  57000 / 100000]  ep  57  reward(norm): 373.655  reward(raw): 373.7  len: 1000  time: 5.29s
[  58000 / 100000]  ep  58  reward(norm): 689.098  reward(raw): 689.1  len: 1000  time: 5.13s
[  59000 / 100000]  ep  59  reward(norm): 658.165  reward(raw): 658.2  len: 1000  time: 4.91s
[  60000 / 100000]  ep  60  reward(norm): 727.222  reward(raw): 727.2  len: 1000  time: 5.02s
[  61000 / 100000]  ep  61  reward(norm): 727.462  reward(raw): 727.5  len: 1000  time: 4.97s
[  62000 / 100000]  ep  62  reward(norm): 692.675  reward(raw): 692.7  len: 1000  time: 4.72s
[  63000 / 100000]  ep  63  reward(norm): 687.453  reward(raw): 687.5  len: 1000  time: 4.32s
[  64000 / 100000]  ep  64  reward(norm): 661.891  reward(raw): 661.9  len: 1000  time: 5.02s
[  65000 / 100000]  ep  65  reward(norm): -424.573  reward(raw): -424.6  len: 1000  time: 5.13s
[  66000 / 100000]  ep  66  reward(norm): 661.638  reward(raw): 661.6  len: 1000  time: 4.68s
[  67000 / 100000]  ep  67  reward(norm): -425.933  reward(raw): -425.9  len: 1000  time: 5.09s
[  68000 / 100000]  ep  68  reward(norm): 693.628  reward(raw): 693.6  len: 1000  time: 4.65s
[  69000 / 100000]  ep  69  reward(norm): 799.930  reward(raw): 799.9  len: 1000  time: 5.09s
[  70000 / 100000]  ep  70  reward(norm): 744.109  reward(raw): 744.1  len: 1000  time: 4.36s
[  71000 / 100000]  ep  71  reward(norm): 677.867  reward(raw): 677.9  len: 1000  time: 4.65s
[  72000 / 100000]  ep  72  reward(norm): 708.733  reward(raw): 708.7  len: 1000  time: 5.18s
[  73000 / 100000]  ep  73  reward(norm): 680.836  reward(raw): 680.8  len: 1000  time: 5.12s
[  74000 / 100000]  ep  74  reward(norm): 702.562  reward(raw): 702.6  len: 1000  time: 4.62s
[  75000 / 100000]  ep  75  reward(norm): 700.250  reward(raw): 700.3  len: 1000  time: 4.45s
[  76000 / 100000]  ep  76  reward(norm): -421.094  reward(raw): -421.1  len: 1000  time: 4.72s
[  77000 / 100000]  ep  77  reward(norm): 757.638  reward(raw): 757.6  len: 1000  time: 4.97s
[  78000 / 100000]  ep  78  reward(norm): 756.005  reward(raw): 756.0  len: 1000  time: 4.84s
[  79000 / 100000]  ep  79  reward(norm): 678.038  reward(raw): 678.0  len: 1000  time: 4.95s
[  80000 / 100000]  ep  80  reward(norm): 762.262  reward(raw): 762.3  len: 1000  time: 4.94s
[  81000 / 100000]  ep  81  reward(norm): 711.698  reward(raw): 711.7  len: 1000  time: 5.03s
[  82000 / 100000]  ep  82  reward(norm): 676.600  reward(raw): 676.6  len: 1000  time: 4.74s
[  83000 / 100000]  ep  83  reward(norm): 737.316  reward(raw): 737.3  len: 1000  time: 4.81s
[  84000 / 100000]  ep  84  reward(norm): 693.503  reward(raw): 693.5  len: 1000  time: 4.78s
[  85000 / 100000]  ep  85  reward(norm): 657.624  reward(raw): 657.6  len: 1000  time: 4.86s
[  86000 / 100000]  ep  86  reward(norm): -420.543  reward(raw): -420.5  len: 1000  time: 4.80s
[  87000 / 100000]  ep  87  reward(norm): -414.652  reward(raw): -414.7  len: 1000  time: 5.10s
[  88000 / 100000]  ep  88  reward(norm): 716.517  reward(raw): 716.5  len: 1000  time: 4.82s
[  89000 / 100000]  ep  89  reward(norm): -414.590  reward(raw): -414.6  len: 1000  time: 4.49s
[  90000 / 100000]  ep  90  reward(norm): 695.037  reward(raw): 695.0  len: 1000  time: 4.63s
[  91000 / 100000]  ep  91  reward(norm): 771.803  reward(raw): 771.8  len: 1000  time: 4.27s
[  92000 / 100000]  ep  92  reward(norm): 739.824  reward(raw): 739.8  len: 1000  time: 4.74s
[  93000 / 100000]  ep  93  reward(norm): 740.665  reward(raw): 740.7  len: 1000  time: 5.07s
[  94000 / 100000]  ep  94  reward(norm): -418.166  reward(raw): -418.2  len: 1000  time: 4.81s
[  95000 / 100000]  ep  95  reward(norm): 690.342  reward(raw): 690.3  len: 1000  time: 5.15s
[  96000 / 100000]  ep  96  reward(norm): 697.372  reward(raw): 697.4  len: 1000  time: 4.91s
[  97000 / 100000]  ep  97  reward(norm): 715.434  reward(raw): 715.4  len: 1000  time: 4.98s
[  98000 / 100000]  ep  98  reward(norm): 833.668  reward(raw): 833.7  len: 1000  time: 4.98s
[  99000 / 100000]  ep  99  reward(norm): -422.703  reward(raw): -422.7  len: 1000  time: 5.12s
[ 100000 / 100000]  ep 100  reward(norm): 680.440  reward(raw): 680.4  len: 1000  time: 4.91s
[ 8/25] gaussian_HalfCheetah-v5_seed1_gravityx1_wmunfrozen
[   1000 / 100000]  ep   1  reward(norm): -201.750  reward(raw): -201.8  len: 1000  time: 0.14s
[   2000 / 100000]  ep   2  reward(norm): -195.813  reward(raw): -195.8  len: 1000  time: 0.15s
[   3000 / 100000]  ep   3  reward(norm): -354.064  reward(raw): -354.1  len: 1000  time: 0.14s
[   4000 / 100000]  ep   4  reward(norm): -390.251  reward(raw): -390.3  len: 1000  time: 0.14s
[   5000 / 100000]  ep   5  reward(norm): -321.885  reward(raw): -321.9  len: 1000  time: 0.15s
[   6000 / 100000]  ep   6  reward(norm): 143.985  reward(raw): 144.0  len: 1000  time: 6.56s
[   7000 / 100000]  ep   7  reward(norm): 485.282  reward(raw): 485.3  len: 1000  time: 6.63s
[   8000 / 100000]  ep   8  reward(norm): 451.682  reward(raw): 451.7  len: 1000  time: 6.32s
[   9000 / 100000]  ep   9  reward(norm): 500.894  reward(raw): 500.9  len: 1000  time: 6.73s
[  10000 / 100000]  ep  10  reward(norm): 220.784  reward(raw): 220.8  len: 1000  time: 6.26s
[  11000 / 100000]  ep  11  reward(norm): 584.109  reward(raw): 584.1  len: 1000  time: 6.27s
[  12000 / 100000]  ep  12  reward(norm): 361.829  reward(raw): 361.8  len: 1000  time: 5.66s
[  13000 / 100000]  ep  13  reward(norm): 194.182  reward(raw): 194.2  len: 1000  time: 6.30s
[  14000 / 100000]  ep  14  reward(norm): 335.016  reward(raw): 335.0  len: 1000  time: 6.18s
[  15000 / 100000]  ep  15  reward(norm): 479.842  reward(raw): 479.8  len: 1000  time: 6.27s
[  16000 / 100000]  ep  16  reward(norm): 627.264  reward(raw): 627.3  len: 1000  time: 6.28s
[  17000 / 100000]  ep  17  reward(norm): 377.019  reward(raw): 377.0  len: 1000  time: 6.10s
