nohup: ignoring input
Experiment 4: adapt to gravity×1 on HalfCheetah-v5, 25 total runs, adapt_steps=100000, partition 5/6, device=cuda
[  32000 / 100000]  ep  32  reward(norm): 974.727  reward(raw): 974.7  len: 1000  time: 6.65s
[  33000 / 100000]  ep  33  reward(norm): 1032.800  reward(raw): 1032.8  len: 1000  time: 5.98s
[  34000 / 100000]  ep  34  reward(norm): 998.234  reward(raw): 998.2  len: 1000  time: 7.08s
[  35000 / 100000]  ep  35  reward(norm): 1063.260  reward(raw): 1063.3  len: 1000  time: 6.92s
[  36000 / 100000]  ep  36  reward(norm): 937.166  reward(raw): 937.2  len: 1000  time: 5.68s
[  37000 / 100000]  ep  37  reward(norm): 1071.768  reward(raw): 1071.8  len: 1000  time: 6.30s
[  38000 / 100000]  ep  38  reward(norm): 934.204  reward(raw): 934.2  len: 1000  time: 6.97s
[  39000 / 100000]  ep  39  reward(norm): 1000.099  reward(raw): 1000.1  len: 1000  time: 5.33s
[  40000 / 100000]  ep  40  reward(norm): 1082.377  reward(raw): 1082.4  len: 1000  time: 6.11s
[  41000 / 100000]  ep  41  reward(norm): 878.827  reward(raw): 878.8  len: 1000  time: 4.49s
[  42000 / 100000]  ep  42  reward(norm): 986.570  reward(raw): 986.6  len: 1000  time: 7.01s
[  43000 / 100000]  ep  43  reward(norm): 997.907  reward(raw): 997.9  len: 1000  time: 6.05s
[  44000 / 100000]  ep  44  reward(norm): 1049.723  reward(raw): 1049.7  len: 1000  time: 7.01s
[  45000 / 100000]  ep  45  reward(norm): 1069.001  reward(raw): 1069.0  len: 1000  time: 6.48s
[  46000 / 100000]  ep  46  reward(norm): 955.162  reward(raw): 955.2  len: 1000  time: 6.80s
[  47000 / 100000]  ep  47  reward(norm): 957.034  reward(raw): 957.0  len: 1000  time: 4.83s
[  48000 / 100000]  ep  48  reward(norm): 994.380  reward(raw): 994.4  len: 1000  time: 6.31s
[  49000 / 100000]  ep  49  reward(norm): 921.716  reward(raw): 921.7  len: 1000  time: 5.58s
[  50000 / 100000]  ep  50  reward(norm): 905.867  reward(raw): 905.9  len: 1000  time: 5.70s
[  51000 / 100000]  ep  51  reward(norm): 1141.570  reward(raw): 1141.6  len: 1000  time: 6.27s
[  52000 / 100000]  ep  52  reward(norm): 1016.173  reward(raw): 1016.2  len: 1000  time: 5.07s
[  53000 / 100000]  ep  53  reward(norm): 1008.010  reward(raw): 1008.0  len: 1000  time: 6.76s
